text,category,aspect_valence,model_name,metric,id,patient_id,file,prop_uid
The Orchestrator mapped Radiology to imaging review.,specialization,positive,gpt5-mini-opt,agent_selection,ab7dd9456a5873fbf29ca9eabc588d00fa1c6992b411ae5ce9507aa6cd213a04,,summary_20250903_130906.json,e990457aca6a4712deae2e11f4530b8858686b58
The Orchestrator mapped ClinicalTrials to matching trials.,specialization,positive,gpt5-mini-opt,agent_selection,ab7dd9456a5873fbf29ca9eabc588d00fa1c6992b411ae5ce9507aa6cd213a04,,summary_20250903_130906.json,497a515a6f5a3873b12ad1e37e66405dc54b32f5
The Orchestrator mapped ClinicalGuidelines to guideline context.,specialization,positive,gpt5-mini-opt,agent_selection,ab7dd9456a5873fbf29ca9eabc588d00fa1c6992b411ae5ce9507aa6cd213a04,,summary_20250903_130906.json,eeda37a40e040b0df174e975e1e95bd6dde9bed3
The Orchestrator mapped ReportCreation to assembling the packet.,specialization,positive,gpt5-mini-opt,agent_selection,ab7dd9456a5873fbf29ca9eabc588d00fa1c6992b411ae5ce9507aa6cd213a04,,summary_20250903_130906.json,cd2063d55b73f244580a806bbe50c285a0748be1
The Orchestrator mapped MedicalResearch to literature review when requested.,specialization,positive,gpt5-mini-opt,agent_selection,ab7dd9456a5873fbf29ca9eabc588d00fa1c6992b411ae5ce9507aa6cd213a04,,summary_20250903_130906.json,c0da0e4c20c49b2d5b947e323eaf76cba5696e73
The Orchestrator routed the synthesis step to a PatientStatus agent to produce a concise current-state summary.,routing,positive,gpt5-mini-opt,agent_selection,ab7dd9456a5873fbf29ca9eabc588d00fa1c6992b411ae5ce9507aa6cd213a04,,summary_20250903_130906.json,f4f5894aaac35d142c5671c56312c9e2cb92d8ff
"The Orchestrator requested required inputs such as images, pathology, and biomarker results before invoking image-dependent agents.",resource-conscious,positive,gpt5-mini-opt,agent_selection,ab7dd9456a5873fbf29ca9eabc588d00fa1c6992b411ae5ce9507aa6cd213a04,,summary_20250903_130906.json,9cd2bab9f198ec4e82beadb2161ec36775be4256
The Orchestrator avoided unnecessary Radiology work by conditioning execution on the availability of images.,resource-conscious,positive,gpt5-mini-opt,agent_selection,ab7dd9456a5873fbf29ca9eabc588d00fa1c6992b411ae5ce9507aa6cd213a04,,summary_20250903_130906.json,65de8a9588aa0e7ef6dc9b57d8f2e579d26b0ed4
The Orchestrator validated the patient ID.,coordination,positive,gpt5-mini-opt,agent_selection,ab7dd9456a5873fbf29ca9eabc588d00fa1c6992b411ae5ce9507aa6cd213a04,,summary_20250903_130906.json,a1ecfd14e6351ef8c2477d2086b46ec70406923b
The Orchestrator requested user confirmation and missing inputs.,coordination,positive,gpt5-mini-opt,agent_selection,ab7dd9456a5873fbf29ca9eabc588d00fa1c6992b411ae5ce9507aa6cd213a04,,summary_20250903_130906.json,8c56a428018c2ace2aa9475b4b6fd9647f1489ce
The Orchestrator defined a clear handoff protocol for agents to return control.,coordination,positive,gpt5-mini-opt,agent_selection,ab7dd9456a5873fbf29ca9eabc588d00fa1c6992b411ae5ce9507aa6cd213a04,,summary_20250903_130906.json,75e5a4532821d3369f78329b06f9b59a382fff00
The plan asked the user to upload pathology and biomarker results.,input requirements,neutral,gpt5-mini-opt,agent_selection,ab7dd9456a5873fbf29ca9eabc588d00fa1c6992b411ae5ce9507aa6cd213a04,,summary_20250903_130906.json,43f95ba497e14653c6b60c94813072c7a3fcc2d4
The plan did not include a dedicated Pathology/Oncology-Genomics agent to parse and interpret pathology and biomarker documents.,specialization,negative,gpt5-mini-opt,agent_selection,ab7dd9456a5873fbf29ca9eabc588d00fa1c6992b411ae5ce9507aa6cd213a04,,summary_20250903_130906.json,9c9731f3f8a498fdf07429a24cf8468944888958
The plan relied on PatientHistory to incorporate pathology data.,specialization,negative,gpt5-mini-opt,agent_selection,ab7dd9456a5873fbf29ca9eabc588d00fa1c6992b411ae5ce9507aa6cd213a04,,summary_20250903_130906.json,387a8b1ff194121b551a46d2910fe2ff65efc2b7
A specialized Pathology agent would be a more precise choice for tumor-board preparation.,specialization,negative,gpt5-mini-opt,agent_selection,ab7dd9456a5873fbf29ca9eabc588d00fa1c6992b411ae5ce9507aa6cd213a04,,summary_20250903_130906.json,2e97959f16fff61b9a8c8e0d378e3103731ac4c7
The ClinicalGuidelines note stated 'I will not request or provide clinical recommendations'.,guideline interpretation,neutral,gpt5-mini-opt,agent_selection,ab7dd9456a5873fbf29ca9eabc588d00fa1c6992b411ae5ce9507aa6cd213a04,,summary_20250903_130906.json,ceb22bea0a85d92dda1962a880a9e9d977bde5d2
The ClinicalGuidelines plan intended to outline applicable guideline-based considerations.,guideline interpretation,positive,gpt5-mini-opt,agent_selection,ab7dd9456a5873fbf29ca9eabc588d00fa1c6992b411ae5ce9507aa6cd213a04,,summary_20250903_130906.json,1aeefdb95366e6b605758184197698b46efb9e0b
The guideline note on ClinicalGuidelines was ambiguous regarding the scope of guideline content.,guideline interpretation,negative,gpt5-mini-opt,agent_selection,ab7dd9456a5873fbf29ca9eabc588d00fa1c6992b411ae5ce9507aa6cd213a04,,summary_20250903_130906.json,b774d696f5fe4b86495ab6b36a29b12e82ee57f9
The Orchestrator did not explicitly prompt for confirmation of data-sharing consent.,privacy/consent,negative,gpt5-mini-opt,agent_selection,ab7dd9456a5873fbf29ca9eabc588d00fa1c6992b411ae5ce9507aa6cd213a04,,summary_20250903_130906.json,72e57f8e3a021ee2e96fd1ebb658ba890841eb60
The Orchestrator did not explicitly note PHI handling constraints.,privacy/consent,negative,gpt5-mini-opt,agent_selection,ab7dd9456a5873fbf29ca9eabc588d00fa1c6992b411ae5ce9507aa6cd213a04,,summary_20250903_130906.json,959aef97fc230ce550c616fc0145631e05bc283d
The Orchestrator consistently selected appropriate specialized agents.,overall assessment,positive,gpt5-mini-opt,agent_selection,ab7dd9456a5873fbf29ca9eabc588d00fa1c6992b411ae5ce9507aa6cd213a04,,summary_20250903_130906.json,eee30dff41e7022dee9594a80b87ae66509d270a
The Orchestrator avoided unnecessary work by conditioning imaging-related steps on data availability.,overall assessment,positive,gpt5-mini-opt,agent_selection,ab7dd9456a5873fbf29ca9eabc588d00fa1c6992b411ae5ce9507aa6cd213a04,,summary_20250903_130906.json,aeab204e0e43f09832e2b21f5a60e52ce3e3506e
Not including a distinct Pathology/Genomics reviewer agent was a notable missed opportunity.,overall assessment,negative,gpt5-mini-opt,agent_selection,ab7dd9456a5873fbf29ca9eabc588d00fa1c6992b411ae5ce9507aa6cd213a04,,summary_20250903_130906.json,79d62a5af83f1399ac7cb3fe34278b56f620c42f
The agent choices and sequencing were well-matched to the tumor-board task.,overall assessment,positive,gpt5-mini-opt,agent_selection,ab7dd9456a5873fbf29ca9eabc588d00fa1c6992b411ae5ce9507aa6cd213a04,,summary_20250903_130906.json,0e060e1b4c2cd1ed6e056453759886190a2f4923
"The Orchestrator used PatientHistory to retrieve a complete structured record including biomarkers, staging, and timeline.",agent usage,positive,gpt5-mini-opt,agent_selection,af6182d712a1cd3f681cb86f7b6ddaa823ca53134c43a9da1cf5ab8887eb56c3,patient_4,summary_20250903_130906.json,f5f30207088928d7c48b128a52336f9cb291cc94
"The Orchestrator used PatientStatus to synthesize a concise clinical summary including ECOG, comorbidities, and current disease status.",agent usage,positive,gpt5-mini-opt,agent_selection,af6182d712a1cd3f681cb86f7b6ddaa823ca53134c43a9da1cf5ab8887eb56c3,patient_4,summary_20250903_130906.json,ca229bd72dbf08aef9e9fc7a545afb8cd70ff56c
The Orchestrator used Radiology to interpret imaging including image analysis and synthesis of CT/PET timeline.,agent usage,positive,gpt5-mini-opt,agent_selection,af6182d712a1cd3f681cb86f7b6ddaa823ca53134c43a9da1cf5ab8887eb56c3,patient_4,summary_20250903_130906.json,362142827c94f536d994934a67c1cfa6873a2752
The Orchestrator used ReportCreation to produce a formatted Word tumor-board report.,agent usage,positive,gpt5-mini-opt,agent_selection,af6182d712a1cd3f681cb86f7b6ddaa823ca53134c43a9da1cf5ab8887eb56c3,patient_4,summary_20250903_130906.json,fd41cffe0f7d3404b4ba0e1a2ffe2ca45e6cd5a7
"The evaluation stated that PatientHistory, PatientStatus, Radiology, and ReportCreation are optimal specialized agents for each subtask.",assessment,positive,gpt5-mini-opt,agent_selection,af6182d712a1cd3f681cb86f7b6ddaa823ca53134c43a9da1cf5ab8887eb56c3,patient_4,summary_20250903_130906.json,079175877b3e9b705d4586c8b1f80f039310dabb
The Orchestrator did not invoke treatment-recommendation agents unnecessarily.,agent selection,positive,gpt5-mini-opt,agent_selection,af6182d712a1cd3f681cb86f7b6ddaa823ca53134c43a9da1cf5ab8887eb56c3,patient_4,summary_20250903_130906.json,6ac726ecdf58ab38f2be56d00aa86980e4496cc0
The Orchestrator did not invoke guideline agents unnecessarily.,agent selection,positive,gpt5-mini-opt,agent_selection,af6182d712a1cd3f681cb86f7b6ddaa823ca53134c43a9da1cf5ab8887eb56c3,patient_4,summary_20250903_130906.json,e6cfa600cb7dc9e03eaf8459b0a3b2128d1a3042
The Orchestrator routed complex aspects appropriately by decomposing the job into distinct tasks.,workflow design,positive,gpt5-mini-opt,agent_selection,af6182d712a1cd3f681cb86f7b6ddaa823ca53134c43a9da1cf5ab8887eb56c3,patient_4,summary_20250903_130906.json,70bbc91696daf30db31214a64164afb06bc122a8
"The Orchestrator decomposed the job into data retrieval, clinical synthesis, imaging interpretation, and document generation tasks.",workflow design,positive,gpt5-mini-opt,agent_selection,af6182d712a1cd3f681cb86f7b6ddaa823ca53134c43a9da1cf5ab8887eb56c3,patient_4,summary_20250903_130906.json,69245faa3b1f5294f4e98e1e15dc79c51d748d9c
The pipeline uses PatientHistory as the initial agent for data retrieval.,workflow sequencing,positive,gpt5-mini-opt,agent_selection,af6182d712a1cd3f681cb86f7b6ddaa823ca53134c43a9da1cf5ab8887eb56c3,patient_4,summary_20250903_130906.json,373351efb58844f774e542632ccbf5acae684e26
The pipeline uses PatientStatus and Radiology as parallel or succeeding agents for specialized synthesis.,workflow sequencing,positive,gpt5-mini-opt,agent_selection,af6182d712a1cd3f681cb86f7b6ddaa823ca53134c43a9da1cf5ab8887eb56c3,patient_4,summary_20250903_130906.json,ec662c10f9d906e5ae10d05d325a454b26fa6519
The pipeline uses ReportCreation as the final agent to assemble the deliverable.,workflow sequencing,positive,gpt5-mini-opt,agent_selection,af6182d712a1cd3f681cb86f7b6ddaa823ca53134c43a9da1cf5ab8887eb56c3,patient_4,summary_20250903_130906.json,7f8196ac4e5506dc3cd1f6d93340761f20eb2a61
The Orchestrator asked clarifying questions regarding consent to include sensitive information.,control flow,positive,gpt5-mini-opt,agent_selection,af6182d712a1cd3f681cb86f7b6ddaa823ca53134c43a9da1cf5ab8887eb56c3,patient_4,summary_20250903_130906.json,f4ea35b40965e24ee9785acb6eeebdc1ce5cdca3
The Orchestrator asked clarifying questions about whether to embed the x-ray.,control flow,positive,gpt5-mini-opt,agent_selection,af6182d712a1cd3f681cb86f7b6ddaa823ca53134c43a9da1cf5ab8887eb56c3,patient_4,summary_20250903_130906.json,14e647dbb7236269ce00eed72a348fccf6aad534
The evaluation noted that the workflow sequence was well specified and avoided unnecessary agents.,workflow evaluation,positive,gpt5-mini-opt,agent_selection,af6182d712a1cd3f681cb86f7b6ddaa823ca53134c43a9da1cf5ab8887eb56c3,patient_4,summary_20250903_130906.json,26d6564c17d6955337eab1b2c21432d8a6c43d2e
The evaluation concluded that the Orchestrator matched user needs with optimal agents and an efficient modular workflow.,overall evaluation,positive,gpt5-mini-opt,agent_selection,af6182d712a1cd3f681cb86f7b6ddaa823ca53134c43a9da1cf5ab8887eb56c3,patient_4,summary_20250903_130906.json,06925a44297eb2cac798a7f1a904def6301b08ae
The orchestrator received a rating of 4.,evaluation,neutral,gpt5-mini-opt,agent_selection,b514664201ad62fb2374e0e2af3aa32722150c70076ba619e929ea31ca15af0d,,summary_20250903_130906.json,20692282ef803b0584a22070d199d33ed4cdd10b
The orchestrator mostly chose appropriate agents for a patient-specific KRAS p.G12C treatment summary.,evaluation,positive,gpt5-mini-opt,agent_selection,b514664201ad62fb2374e0e2af3aa32722150c70076ba619e929ea31ca15af0d,,summary_20250903_130906.json,b654990bc81dbe43357e80560aabac8618c74a31
The orchestrator prioritized PatientHistory for patient_4 before tailoring recommendations.,workflow design,positive,gpt5-mini-opt,agent_selection,b514664201ad62fb2374e0e2af3aa32722150c70076ba619e929ea31ca15af0d,,summary_20250903_130906.json,29cacc0f93b93690e432e4a791f3aebaf827113f
The orchestrator planned to synthesize PatientHistory into a PatientStatus summary for downstream agents.,planning,positive,gpt5-mini-opt,agent_selection,b514664201ad62fb2374e0e2af3aa32722150c70076ba619e929ea31ca15af0d,,summary_20250903_130906.json,a5ecf928a3e573e3dafed3da823f8f4efb91d9d2
"The PatientStatus summary consolidated facts such as cancer stage, prior treatment lines, and performance status.",data consolidation,positive,gpt5-mini-opt,agent_selection,b514664201ad62fb2374e0e2af3aa32722150c70076ba619e929ea31ca15af0d,,summary_20250903_130906.json,ef24fb7be48886db0e4755ec18f588c7da753524
The orchestrator routed clinical-synthesis tasks to the ClinicalGuidelines agent for standard-of-care options and risk analysis.,task allocation,positive,gpt5-mini-opt,agent_selection,b514664201ad62fb2374e0e2af3aa32722150c70076ba619e929ea31ca15af0d,,summary_20250903_130906.json,b5caadfbefe6344546ea2bb93e5f8127c096a8a3
The orchestrator routed clinical-synthesis tasks to the ClinicalTrials agent for ongoing and combinatorial trial strategies.,task allocation,positive,gpt5-mini-opt,agent_selection,b514664201ad62fb2374e0e2af3aa32722150c70076ba619e929ea31ca15af0d,,summary_20250903_130906.json,df7e1be1b2424a46a1774b27e81a5d63ee84fcb7
The orchestrator routed clinical-synthesis tasks to the MedicalResearch agent for emerging agents and mechanisms.,task allocation,positive,gpt5-mini-opt,agent_selection,b514664201ad62fb2374e0e2af3aa32722150c70076ba619e929ea31ca15af0d,,summary_20250903_130906.json,8d51c8edaea115ffb037f1b8dda0d0a931151c7f
The orchestrator divided responsibilities among specialized agents in a logical and non-redundant manner.,coordination,positive,gpt5-mini-opt,agent_selection,b514664201ad62fb2374e0e2af3aa32722150c70076ba619e929ea31ca15af0d,,summary_20250903_130906.json,fdcbcb1b45da97847c38f61842da62c9fc40a00c
The orchestrator planned to return micro-updates along with a concise collective summary.,communication,positive,gpt5-mini-opt,agent_selection,b514664201ad62fb2374e0e2af3aa32722150c70076ba619e929ea31ca15af0d,,summary_20250903_130906.json,7cca3e992c94306e2a06782cfaa7a8b0f35906df
"The orchestrator implemented a separate PatientStatus step, which made the workflow somewhat heavy-handed.",process efficiency,negative,gpt5-mini-opt,agent_selection,b514664201ad62fb2374e0e2af3aa32722150c70076ba619e929ea31ca15af0d,,summary_20250903_130906.json,91d755bdc91321c53087903132e1f10e9e94025d
The orchestrator could have combined the PatientStatus step with PatientHistory to reduce an extra agent hop.,process optimization,negative,gpt5-mini-opt,agent_selection,b514664201ad62fb2374e0e2af3aa32722150c70076ba619e929ea31ca15af0d,,summary_20250903_130906.json,15d1d18d8cb0a67da17a6924d32a73384f71e7ef
"The orchestrator did not provide a parallel, general non-personalized summary of KRAS G12C treatment options while awaiting patient-specific data.",responsiveness,negative,gpt5-mini-opt,agent_selection,b514664201ad62fb2374e0e2af3aa32722150c70076ba619e929ea31ca15af0d,,summary_20250903_130906.json,3488402d93cd578eb7469de3d11e051f62f62474
Providing an immediate high-level overview labeled as non-personalized could improve responsiveness.,recommendation,positive,gpt5-mini-opt,agent_selection,b514664201ad62fb2374e0e2af3aa32722150c70076ba619e929ea31ca15af0d,,summary_20250903_130906.json,fc4e55be348b8157bdc9c9b4392e481cfce7f39f
The orchestrator did not check for drug–drug interactions or comorbidity constraints in the workflow.,safety oversight,negative,gpt5-mini-opt,agent_selection,b514664201ad62fb2374e0e2af3aa32722150c70076ba619e929ea31ca15af0d,,summary_20250903_130906.json,5f9ba01f0af2e33a53c2974a0fe49957e4640a7e
The orchestrator did not include a pharmacology or pharmacovigilance agent for detailed safety analysis.,safety oversight,negative,gpt5-mini-opt,agent_selection,b514664201ad62fb2374e0e2af3aa32722150c70076ba619e929ea31ca15af0d,,summary_20250903_130906.json,22cd34f6208ccd89b1e5c65c1720ff750d84b89f
Including safety checks for drug–drug interactions could be useful for risk profiling.,recommendation,positive,gpt5-mini-opt,agent_selection,b514664201ad62fb2374e0e2af3aa32722150c70076ba619e929ea31ca15af0d,,summary_20250903_130906.json,136b43526547940416e688f9827b41eea8ff8d5d
The orchestrator consistently selected appropriate specialized agents for the clinical tasks.,evaluation,positive,gpt5-mini-opt,agent_selection,b514664201ad62fb2374e0e2af3aa32722150c70076ba619e929ea31ca15af0d,,summary_20250903_130906.json,016b932faecbe495f08030c7492ef3c9e0f39caf
The orchestrator avoided unnecessary duplication in the workflow.,efficiency,positive,gpt5-mini-opt,agent_selection,b514664201ad62fb2374e0e2af3aa32722150c70076ba619e929ea31ca15af0d,,summary_20250903_130906.json,8d114b222ea2a64b2064d4b14cad5bd0dc143f85
